32-50-0.0001 | [1.1037061363458633, 1.0994640290737152, 1.0978163331747055, 1.0954734236001968, 1.0945623219013214, 1.0926985293626785, 1.0880496501922607, 1.083987906575203, 1.082368716597557, 1.075178399682045, 1.0677861869335175, 1.0604754984378815, 1.0500304251909256, 1.035579890012741, 1.0178015381097794, 0.9920762851834297, 0.9784838780760765, 0.9447266459465027, 0.9143270999193192, 0.8714688941836357, 0.8326864764094353, 0.7853827774524689, 0.7399438917636871, 0.7073673531413078, 0.6668720841407776, 0.6468610763549805, 0.6203886196017265, 0.5780357047915459, 0.5537855811417103, 0.5240419954061508, 0.5245999135077, 0.47773994505405426, 0.48577210679650307, 0.49972134828567505, 0.45456597954034805, 0.47487804666161537, 0.44503341242671013, 0.3779219910502434, 0.4060869887471199, 0.3973854035139084, 0.3658598065376282, 0.37180835008621216, 0.38556282594799995, 0.33779079280793667, 0.35884182900190353, 0.3215782381594181, 0.3272643592208624, 0.296754689887166, 0.2825540490448475, 0.2840918004512787] | [1.0622214930398124, 1.061673447063991, 1.0606456790651595, 1.059151145390102, 1.05729432787214, 1.055088792528425, 1.0522626093455723, 1.0486437388828822, 1.0443736723491124, 1.0388414689472742, 1.0326670748846871, 1.0251223053250993, 1.0154745510646275, 1.0035700184958323, 0.9898329479353768, 0.9738197939736503, 0.955975752217429, 0.9374931045940944, 0.9173646671431405, 0.8967204587800163, 0.8762193220002311, 0.8547142880303519, 0.8344325610569545, 0.816372185094016, 0.8034862194742475, 0.7941532816205706, 0.7814495955194746, 0.7644709518977574, 0.757351016998291, 0.7484088012150356, 0.7422356597014836, 0.739672782591411, 0.7389590501785278, 0.7318323390824454, 0.7174072146415711, 0.7187155272279467, 0.720342857497079, 0.7225274656500135, 0.713088480915342, 0.7019706462110792, 0.6919525623321533, 0.6911329405648368, 0.679346331528255, 0.6762316022600446, 0.6770868284361703, 0.6742717717375074, 0.6750469361032758, 0.6694028403077806, 0.6806583272559302, 0.6835617129291807]
32-50-0.0001 | [1.0957437604665756, 1.0964453369379044, 1.0963937640190125, 1.0923977494239807, 1.0884845703840256, 1.084133505821228, 1.0805094540119171, 1.0713376998901367, 1.068617895245552, 1.053160846233368, 1.042855590581894, 1.0291795581579208, 1.01488696038723, 0.9900902956724167, 0.9687236398458481, 0.9451247379183769, 0.9230009615421295, 0.878640852868557, 0.8354834169149399, 0.8055856749415398, 0.789345309138298, 0.7493014335632324, 0.7155877649784088, 0.6725038811564445, 0.6271365284919739, 0.6118424758315086, 0.5828423574566841, 0.5478449575603008, 0.5168576501309872, 0.5193169005215168, 0.4935414344072342, 0.4831933230161667, 0.486968781799078, 0.4732726402580738, 0.4369335025548935, 0.41445812955498695, 0.39334161952137947, 0.34524720534682274, 0.38889525830745697, 0.3625790774822235, 0.3666638005524874, 0.3505607768893242, 0.3390386067330837, 0.3291575275361538, 0.33363356441259384, 0.3385749328881502, 0.33371073938906193, 0.30445010773837566, 0.2931168768554926, 0.2845265530049801] | [1.1029206718717302, 1.1012373788016183, 1.098996376991272, 1.0963512454714095, 1.0930308444159371, 1.0891466583524432, 1.0843069962092808, 1.0780304636274065, 1.0699230704988751, 1.0595676864896502, 1.0480957984924317, 1.0338128243173872, 1.0165652002607073, 0.9965881364686149, 0.9731295653751918, 0.9507957577705384, 0.9296767950057984, 0.909579256602696, 0.8892626523971557, 0.8710889952523367, 0.8575139420373099, 0.8397348957402365, 0.82308612040111, 0.8081993826798031, 0.7960085545267378, 0.7896511265209742, 0.7813672491482326, 0.7685037570340293, 0.759823248216084, 0.7654346781117576, 0.7620205274650029, 0.7534425169229507, 0.7299146068947656, 0.7192306940044676, 0.7109947391918727, 0.7028766180787768, 0.7019274400813239, 0.7075304848807199, 0.7072746498244149, 0.6943984406335013, 0.6794190938983645, 0.6720193509544645, 0.6692463202135903, 0.657479926943779, 0.6518389914716993, 0.6459059698241097, 0.6421693950891495, 0.6427722718034472, 0.6560673045260565, 0.645368762740067]
32-50-0.0001 | [1.0957437604665756, 1.0964453369379044, 1.0963937640190125, 1.0923977494239807, 1.0884845703840256, 1.084133505821228, 1.0805094540119171, 1.0713376998901367, 1.068617895245552, 1.053160846233368, 1.042855590581894, 1.0291795581579208, 1.01488696038723, 0.9900902956724167, 0.9687236398458481, 0.9451247379183769, 0.9230009615421295, 0.878640852868557, 0.8354834169149399, 0.8055856749415398, 0.789345309138298, 0.7493014335632324, 0.7155877649784088, 0.6725038811564445, 0.6271365284919739, 0.6118424758315086, 0.5828423574566841, 0.5478449575603008, 0.5168576501309872, 0.5193169005215168, 0.4935414344072342, 0.4831933230161667, 0.486968781799078, 0.4732726402580738, 0.4369335025548935, 0.41445812955498695, 0.39334161952137947, 0.34524720534682274, 0.38889525830745697, 0.3625790774822235, 0.3666638005524874, 0.3505607768893242, 0.3390386067330837, 0.3291575275361538, 0.33363356441259384, 0.3385749328881502, 0.33371073938906193, 0.30445010773837566, 0.2931168768554926, 0.2845265530049801] | [1.1029206718717302, 1.1012373788016183, 1.098996376991272, 1.0963512454714095, 1.0930308444159371, 1.0891466583524432, 1.0843069962092808, 1.0780304636274065, 1.0699230704988751, 1.0595676864896502, 1.0480957984924317, 1.0338128243173872, 1.0165652002607073, 0.9965881364686149, 0.9731295653751918, 0.9507957577705384, 0.9296767950057984, 0.909579256602696, 0.8892626523971557, 0.8710889952523367, 0.8575139420373099, 0.8397348957402365, 0.82308612040111, 0.8081993826798031, 0.7960085545267378, 0.7896511265209742, 0.7813672491482326, 0.7685037570340293, 0.759823248216084, 0.7654346781117576, 0.7620205274650029, 0.7534425169229507, 0.7299146068947656, 0.7192306940044676, 0.7109947391918727, 0.7028766180787768, 0.7019274400813239, 0.7075304848807199, 0.7072746498244149, 0.6943984406335013, 0.6794190938983645, 0.6720193509544645, 0.6692463202135903, 0.657479926943779, 0.6518389914716993, 0.6459059698241097, 0.6421693950891495, 0.6427722718034472, 0.6560673045260565, 0.645368762740067]
32-50-0.0001 | [1.1081522107124329, 1.106741726398468, 1.1038430780172348, 1.0986810326576233, 1.0971494615077972, 1.0935684442520142, 1.087387666106224, 1.084994614124298, 1.0784318000078201, 1.0702749341726303, 1.0655088424682617, 1.054937407374382, 1.0436252504587173, 1.0297478660941124, 1.0001751109957695, 0.992486022412777, 0.9515702873468399, 0.9245754554867744, 0.8803106769919395, 0.8537669032812119, 0.8138969913125038, 0.7598893716931343, 0.733838215470314, 0.6715141832828522, 0.6442605331540108, 0.6396424770355225, 0.5958141461014748, 0.5653752684593201, 0.5131430514156818, 0.5005634091794491, 0.47069767862558365, 0.41559603065252304, 0.42019709199666977, 0.408004816621542, 0.38304582610726357, 0.39936207979917526, 0.3635154739022255, 0.34341152012348175, 0.34005076065659523, 0.32374919578433037, 0.3443485088646412, 0.2933727912604809, 0.2826169729232788, 0.27467920631170273, 0.25795096158981323, 0.2740407884120941, 0.2800977658480406, 0.24781883507966995, 0.23588143475353718, 0.24842510931193829] | [1.1677924598966325, 1.1657940592084612, 1.163541190964835, 1.1613038880484445, 1.1585412195750646, 1.1553601469312396, 1.1515293666294644, 1.1468786239624023, 1.141366652079991, 1.1354715721947806, 1.1288213355200631, 1.1208803926195416, 1.109945375578744, 1.0988485949380058, 1.081591248512268, 1.063694555418832, 1.0427227463041033, 1.0221116065979003, 0.996738658632551, 0.9726928165980748, 0.9476956878389631, 0.9247130393981934, 0.8986904212406703, 0.8824598159108843, 0.8594217010906764, 0.8342145511082241, 0.8186088919639587, 0.792485899584634, 0.7780597056661334, 0.7643378411020552, 0.7575892431395395, 0.7540539528642382, 0.7413997360638209, 0.739407047203609, 0.7244687608310154, 0.7155652693339757, 0.7158742555550166, 0.7141022682189941, 0.7085997777325767, 0.7137103766202927, 0.7040537787335259, 0.7018112761633737, 0.7036027661391667, 0.7093036694186075, 0.7071798418249403, 0.7023006486041206, 0.7015626277242388, 0.7084406818662371, 0.7099478082997458, 0.7117562336581094]
32-50-0.0001 | [1.0966943353414536, 1.094188928604126, 1.0887593924999237, 1.0886124968528748, 1.0832880288362503, 1.0780036449432373, 1.073983445763588, 1.0699747204780579, 1.0586759597063065, 1.054113194346428, 1.0467440783977509, 1.0307686775922775, 1.0188021510839462, 0.9982348904013634, 0.9790256321430206, 0.9596840217709541, 0.934375174343586, 0.8988989740610123, 0.8668479919433594, 0.8315195590257645, 0.7851696908473969, 0.7625786289572716, 0.7181374281644821, 0.6793834269046783, 0.6271761208772659, 0.6085300073027611, 0.5780381076037884, 0.5471947826445103, 0.5317405574023724, 0.5060635283589363, 0.49530601128935814, 0.4645197093486786, 0.4351584427058697, 0.39006778597831726, 0.411259550601244, 0.40054748207330704, 0.39685552939772606, 0.38731084018945694, 0.37423502281308174, 0.3534418009221554, 0.33986110240221024, 0.34449186734855175, 0.2964822892099619, 0.33114312402904034, 0.2884882465004921, 0.27341928891837597, 0.2688147500157356, 0.260339580476284, 0.29472080804407597, 0.27474910020828247] | [1.0965067318507604, 1.0949771847043719, 1.0928534269332886, 1.0899446112768991, 1.0862747158323016, 1.081701592036656, 1.0768018177577428, 1.070651684488569, 1.0643204757145472, 1.0556675110544478, 1.0461482916559492, 1.0349294543266296, 1.0209449240139552, 1.0042570863451277, 0.9849160824503217, 0.9650117482457842, 0.9443397334643773, 0.9261995417731149, 0.9097439425332206, 0.8915224117892129, 0.8726032870156425, 0.8538281534399305, 0.8341858514717647, 0.8210780773844037, 0.808156247649874, 0.7951640341963087, 0.7830656741346632, 0.7672672910349709, 0.7678962750094277, 0.7631989129952022, 0.7495309510401317, 0.7344915334667478, 0.7381466844252178, 0.7364295904125486, 0.7235166157994951, 0.7170953456844602, 0.6923217794724873, 0.6851072417838233, 0.6728656700679234, 0.66500717486654, 0.6647013987813677, 0.6721069020884377, 0.6598766037396022, 0.6574135231120246, 0.6443122050591877, 0.6470785485846656, 0.6532734119466372, 0.6498423476304327, 0.6477222282971654, 0.6458584902541978]
32-50-0.0001 | [1.09857539832592, 1.0967611819505692, 1.094615638256073, 1.089671477675438, 1.0889703333377838, 1.0841893553733826, 1.0795610696077347, 1.0744272619485855, 1.0661305636167526, 1.0565898567438126, 1.0440068691968918, 1.0279173105955124, 1.0072791576385498, 0.9868278279900551, 0.9493795335292816, 0.9190869554877281, 0.8837310299277306, 0.8498229533433914, 0.8212973922491074, 0.7771788239479065, 0.7647245824337006, 0.7179118245840073, 0.6843423545360565, 0.6697138361632824, 0.6562737971544266, 0.6406888067722321, 0.6087156869471073, 0.6088365726172924, 0.5776652656495571, 0.5567758902907372, 0.564942691475153, 0.520981028676033, 0.5061168111860752, 0.5012414269149303, 0.4791831374168396, 0.45670604705810547, 0.46500443667173386, 0.46283886209130287, 0.43369778990745544, 0.3924710191786289, 0.40110308676958084, 0.37766284868121147, 0.3606877848505974, 0.37030504271388054, 0.32012671418488026, 0.29351312294602394, 0.31435649283230305, 0.32255413196980953, 0.2713055871427059, 0.29478844441473484] | [1.0840995584215436, 1.0827360323497228, 1.080978376524789, 1.07855966091156, 1.0756690059389387, 1.0723781960351126, 1.0688402584620884, 1.0646704997335161, 1.0593095081193107, 1.0523321832929338, 1.0439155203955515, 1.033676941054208, 1.0223172971180507, 1.0090115581239973, 0.9962147201810564, 0.9844728027071271, 0.972743432862418, 0.960895265851702, 0.9494539499282837, 0.9392009309359959, 0.9281789439065116, 0.9188710425581251, 0.9090698037828718, 0.9039521540914263, 0.8954787620476314, 0.8844568933759417, 0.8741159992558616, 0.8614556763853346, 0.8518481995378222, 0.8450314351490565, 0.8339732604367392, 0.8248230533940452, 0.8143994527203696, 0.8085130274295806, 0.8097756479467665, 0.8058167125497545, 0.8000200229031699, 0.7886921124798911, 0.7783477893897466, 0.7725275929485048, 0.7568265702043261, 0.7540158127035413, 0.758785850235394, 0.7613977496113096, 0.7472929737397602, 0.7432180174759456, 0.735149592586926, 0.7252794197627477, 0.7180738934448787, 0.7077699192932674]
32-50-0.0001 | [1.0957437604665756, 1.0964453369379044, 1.0963937640190125, 1.0923977494239807, 1.0884845703840256, 1.084133505821228, 1.0805094540119171, 1.0713376998901367, 1.068617895245552, 1.053160846233368, 1.042855590581894, 1.0291795581579208, 1.01488696038723, 0.9900902956724167, 0.9687236398458481, 0.9451247379183769, 0.9230009615421295, 0.878640852868557, 0.8354834169149399, 0.8055856749415398, 0.789345309138298, 0.7493014335632324, 0.7155877649784088, 0.6725038811564445, 0.6271365284919739, 0.6118424758315086, 0.5828423574566841, 0.5478449575603008, 0.5168576501309872, 0.5193169005215168, 0.4935414344072342, 0.4831933230161667, 0.486968781799078, 0.4732726402580738, 0.4369335025548935, 0.41445812955498695, 0.39334161952137947, 0.34524720534682274, 0.38889525830745697, 0.3625790774822235, 0.3666638005524874, 0.3505607768893242, 0.3390386067330837, 0.3291575275361538, 0.33363356441259384, 0.3385749328881502, 0.33371073938906193, 0.30445010773837566, 0.2931168768554926, 0.2845265530049801] | [1.1029206718717302, 1.1012373788016183, 1.098996376991272, 1.0963512454714095, 1.0930308444159371, 1.0891466583524432, 1.0843069962092808, 1.0780304636274065, 1.0699230704988751, 1.0595676864896502, 1.0480957984924317, 1.0338128243173872, 1.0165652002607073, 0.9965881364686149, 0.9731295653751918, 0.9507957577705384, 0.9296767950057984, 0.909579256602696, 0.8892626523971557, 0.8710889952523367, 0.8575139420373099, 0.8397348957402365, 0.82308612040111, 0.8081993826798031, 0.7960085545267378, 0.7896511265209742, 0.7813672491482326, 0.7685037570340293, 0.759823248216084, 0.7654346781117576, 0.7620205274650029, 0.7534425169229507, 0.7299146068947656, 0.7192306940044676, 0.7109947391918727, 0.7028766180787768, 0.7019274400813239, 0.7075304848807199, 0.7072746498244149, 0.6943984406335013, 0.6794190938983645, 0.6720193509544645, 0.6692463202135903, 0.657479926943779, 0.6518389914716993, 0.6459059698241097, 0.6421693950891495, 0.6427722718034472, 0.6560673045260565, 0.645368762740067]
32-50-0.0001 | [1.103224886297689, 1.0997275962751099, 1.0974372497801919, 1.094624053303597, 1.0904010980708119, 1.0872827714362754, 1.0835597642655235, 1.0759094615041473, 1.0713622972307872, 1.0659274790022109, 1.0539838571116757, 1.0485994909035325, 1.0332712317690438, 1.0264345510506336, 1.0050203049624409, 0.9902190431155296, 0.9679073558913337, 0.9384723035886945, 0.9109539085454902, 0.8753252978678103, 0.8303893252655312, 0.8017732991603176, 0.7628900607426962, 0.7233412130869956, 0.7065007102832873, 0.6566551916393233, 0.59713864547235, 0.5970112044870117, 0.574448265165949, 0.5562130291275527, 0.5087090329623517, 0.4830008458208155, 0.4636432560383047, 0.43732020491925777, 0.42219329297297287, 0.4094516509844933, 0.41468084741521766, 0.39875724151301284, 0.3439519183380614, 0.35048497428374037, 0.3600983609878477, 0.32578537113382, 0.3202125092838036, 0.2984230878912372, 0.3076209140167315, 0.2828823733967518, 0.23442193332277697, 0.23297748668694201, 0.2587021278991621, 0.24629925504142855] | [1.1765511785234724, 1.172677183151245, 1.1684618643351963, 1.1637490000043595, 1.15883492401668, 1.1541540622711182, 1.1496912206922258, 1.14505752154759, 1.1394695588520596, 1.1318902117865426, 1.1227198021752494, 1.1134055852890015, 1.1010136434010096, 1.0885416882378713, 1.0728673355919973, 1.0542460543768746, 1.0366289513451712, 1.0139549953596934, 0.9909493940217154, 0.964668105329786, 0.9360743130956377, 0.913722620691572, 0.8966780134609768, 0.8731175116130284, 0.8434335146631513, 0.8112597465515137, 0.7889470611299787, 0.7683025394167219, 0.7496181062289646, 0.7252660036087036, 0.6952072126524789, 0.676505218233381, 0.6674807838031224, 0.6495132224900382, 0.6348523531641279, 0.6154376285416739, 0.602568883555276, 0.5874464988708497, 0.5770159840583802, 0.5628716877528599, 0.555600849219731, 0.5405658074787685, 0.5377411672047206, 0.5354580708912441, 0.5258980308260236, 0.5122019112110138, 0.5027783742972782, 0.5026125098977771, 0.5121369021279472, 0.5108912791524615]
32-50-0.0001 | [1.103224886297689, 1.0997275962751099, 1.0974372497801919, 1.094624053303597, 1.0904010980708119, 1.0872827714362754, 1.0835597642655235, 1.0759094615041473, 1.0713622972307872, 1.0659274790022109, 1.0539838571116757, 1.0485994909035325, 1.0332712317690438, 1.0264345510506336, 1.0050203049624409, 0.9902190431155296, 0.9679073558913337, 0.9384723035886945, 0.9109539085454902, 0.8753252978678103, 0.8303893252655312, 0.8017732991603176, 0.7628900607426962, 0.7233412130869956, 0.7065007102832873, 0.6566551916393233, 0.59713864547235, 0.5970112044870117, 0.574448265165949, 0.5562130291275527, 0.5087090329623517, 0.4830008458208155, 0.4636432560383047, 0.43732020491925777, 0.42219329297297287, 0.4094516509844933, 0.41468084741521766, 0.39875724151301284, 0.3439519183380614, 0.35048497428374037, 0.3600983609878477, 0.32578537113382, 0.3202125092838036, 0.2984230878912372, 0.3076209140167315, 0.2828823733967518, 0.23442193332277697, 0.23297748668694201, 0.2587021278991621, 0.24629925504142855] | [1.1765511785234724, 1.172677183151245, 1.1684618643351963, 1.1637490000043595, 1.15883492401668, 1.1541540622711182, 1.1496912206922258, 1.14505752154759, 1.1394695588520596, 1.1318902117865426, 1.1227198021752494, 1.1134055852890015, 1.1010136434010096, 1.0885416882378713, 1.0728673355919973, 1.0542460543768746, 1.0366289513451712, 1.0139549953596934, 0.9909493940217154, 0.964668105329786, 0.9360743130956377, 0.913722620691572, 0.8966780134609768, 0.8731175116130284, 0.8434335146631513, 0.8112597465515137, 0.7889470611299787, 0.7683025394167219, 0.7496181062289646, 0.7252660036087036, 0.6952072126524789, 0.676505218233381, 0.6674807838031224, 0.6495132224900382, 0.6348523531641279, 0.6154376285416739, 0.602568883555276, 0.5874464988708497, 0.5770159840583802, 0.5628716877528599, 0.555600849219731, 0.5405658074787685, 0.5377411672047206, 0.5354580708912441, 0.5258980308260236, 0.5122019112110138, 0.5027783742972782, 0.5026125098977771, 0.5121369021279472, 0.5108912791524615]
32-50-0.0001 | [1.103224886297689, 1.0997275962751099, 1.0974372497801919, 1.094624053303597, 1.0904010980708119, 1.0872827714362754, 1.0835597642655235, 1.0759094615041473, 1.0713622972307872, 1.0659274790022109, 1.0539838571116757, 1.0485994909035325, 1.0332712317690438, 1.0264345510506336, 1.0050203049624409, 0.9902190431155296, 0.9679073558913337, 0.9384723035886945, 0.9109539085454902, 0.8753252978678103, 0.8303893252655312, 0.8017732991603176, 0.7628900607426962, 0.7233412130869956, 0.7065007102832873, 0.6566551916393233, 0.59713864547235, 0.5970112044870117, 0.574448265165949, 0.5562130291275527, 0.5087090329623517, 0.4830008458208155, 0.4636432560383047, 0.43732020491925777, 0.42219329297297287, 0.4094516509844933, 0.41468084741521766, 0.39875724151301284, 0.3439519183380614, 0.35048497428374037, 0.3600983609878477, 0.32578537113382, 0.3202125092838036, 0.2984230878912372, 0.3076209140167315, 0.2828823733967518, 0.23442193332277697, 0.23297748668694201, 0.2587021278991621, 0.24629925504142855] | [1.1765511785234724, 1.172677183151245, 1.1684618643351963, 1.1637490000043595, 1.15883492401668, 1.1541540622711182, 1.1496912206922258, 1.14505752154759, 1.1394695588520596, 1.1318902117865426, 1.1227198021752494, 1.1134055852890015, 1.1010136434010096, 1.0885416882378713, 1.0728673355919973, 1.0542460543768746, 1.0366289513451712, 1.0139549953596934, 0.9909493940217154, 0.964668105329786, 0.9360743130956377, 0.913722620691572, 0.8966780134609768, 0.8731175116130284, 0.8434335146631513, 0.8112597465515137, 0.7889470611299787, 0.7683025394167219, 0.7496181062289646, 0.7252660036087036, 0.6952072126524789, 0.676505218233381, 0.6674807838031224, 0.6495132224900382, 0.6348523531641279, 0.6154376285416739, 0.602568883555276, 0.5874464988708497, 0.5770159840583802, 0.5628716877528599, 0.555600849219731, 0.5405658074787685, 0.5377411672047206, 0.5354580708912441, 0.5258980308260236, 0.5122019112110138, 0.5027783742972782, 0.5026125098977771, 0.5121369021279472, 0.5108912791524615]
32-50-0.0001 | [1.103224886297689, 1.0997275962751099, 1.0974372497801919, 1.094624053303597, 1.0904010980708119, 1.0872827714362754, 1.0835597642655235, 1.0759094615041473, 1.0713622972307872, 1.0659274790022109, 1.0539838571116757, 1.0485994909035325, 1.0332712317690438, 1.0264345510506336, 1.0050203049624409, 0.9902190431155296, 0.9679073558913337, 0.9384723035886945, 0.9109539085454902, 0.8753252978678103, 0.8303893252655312, 0.8017732991603176, 0.7628900607426962, 0.7233412130869956, 0.7065007102832873, 0.6566551916393233, 0.59713864547235, 0.5970112044870117, 0.574448265165949, 0.5562130291275527, 0.5087090329623517, 0.4830008458208155, 0.4636432560383047, 0.43732020491925777, 0.42219329297297287, 0.4094516509844933, 0.41468084741521766, 0.39875724151301284, 0.3439519183380614, 0.35048497428374037, 0.3600983609878477, 0.32578537113382, 0.3202125092838036, 0.2984230878912372, 0.3076209140167315, 0.2828823733967518, 0.23442193332277697, 0.23297748668694201, 0.2587021278991621, 0.24629925504142855] | [1.1765511785234724, 1.172677183151245, 1.1684618643351963, 1.1637490000043595, 1.15883492401668, 1.1541540622711182, 1.1496912206922258, 1.14505752154759, 1.1394695588520596, 1.1318902117865426, 1.1227198021752494, 1.1134055852890015, 1.1010136434010096, 1.0885416882378713, 1.0728673355919973, 1.0542460543768746, 1.0366289513451712, 1.0139549953596934, 0.9909493940217154, 0.964668105329786, 0.9360743130956377, 0.913722620691572, 0.8966780134609768, 0.8731175116130284, 0.8434335146631513, 0.8112597465515137, 0.7889470611299787, 0.7683025394167219, 0.7496181062289646, 0.7252660036087036, 0.6952072126524789, 0.676505218233381, 0.6674807838031224, 0.6495132224900382, 0.6348523531641279, 0.6154376285416739, 0.602568883555276, 0.5874464988708497, 0.5770159840583802, 0.5628716877528599, 0.555600849219731, 0.5405658074787685, 0.5377411672047206, 0.5354580708912441, 0.5258980308260236, 0.5122019112110138, 0.5027783742972782, 0.5026125098977771, 0.5121369021279472, 0.5108912791524615]
BEST BEST BEST MODEL 32-50-0.0001 | [1.103224886297689, 1.0997275962751099, 1.0974372497801919, 1.094624053303597, 1.0904010980708119, 1.0872827714362754, 1.0835597642655235, 1.0759094615041473, 1.0713622972307872, 1.0659274790022109, 1.0539838571116757, 1.0485994909035325, 1.0332712317690438, 1.0264345510506336, 1.0050203049624409, 0.9902190431155296, 0.9679073558913337, 0.9384723035886945, 0.9109539085454902, 0.8753252978678103, 0.8303893252655312, 0.8017732991603176, 0.7628900607426962, 0.7233412130869956, 0.7065007102832873, 0.6566551916393233, 0.59713864547235, 0.5970112044870117, 0.574448265165949, 0.5562130291275527, 0.5087090329623517, 0.4830008458208155, 0.4636432560383047, 0.43732020491925777, 0.42219329297297287, 0.4094516509844933, 0.41468084741521766, 0.39875724151301284, 0.3439519183380614, 0.35048497428374037, 0.3600983609878477, 0.32578537113382, 0.3202125092838036, 0.2984230878912372, 0.3076209140167315, 0.2828823733967518, 0.23442193332277697, 0.23297748668694201, 0.2587021278991621, 0.24629925504142855] | [1.1765511785234724, 1.172677183151245, 1.1684618643351963, 1.1637490000043595, 1.15883492401668, 1.1541540622711182, 1.1496912206922258, 1.14505752154759, 1.1394695588520596, 1.1318902117865426, 1.1227198021752494, 1.1134055852890015, 1.1010136434010096, 1.0885416882378713, 1.0728673355919973, 1.0542460543768746, 1.0366289513451712, 1.0139549953596934, 0.9909493940217154, 0.964668105329786, 0.9360743130956377, 0.913722620691572, 0.8966780134609768, 0.8731175116130284, 0.8434335146631513, 0.8112597465515137, 0.7889470611299787, 0.7683025394167219, 0.7496181062289646, 0.7252660036087036, 0.6952072126524789, 0.676505218233381, 0.6674807838031224, 0.6495132224900382, 0.6348523531641279, 0.6154376285416739, 0.602568883555276, 0.5874464988708497, 0.5770159840583802, 0.5628716877528599, 0.555600849219731, 0.5405658074787685, 0.5377411672047206, 0.5354580708912441, 0.5258980308260236, 0.5122019112110138, 0.5027783742972782, 0.5026125098977771, 0.5121369021279472, 0.5108912791524615]
